City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2323,Saint-Joseph,RE,78.8,light rain,-21.3667,55.6167,"""Plantation Bed and Breakfast"
2324,Naze,JP,64.17,overcast clouds,28.3667,129.4833,奄美ポートタワーホテル
2325,Amapa,BR,79.66,overcast clouds,1.0,-52.0,Quinta Samay
2327,Itoman,JP,68.0,scattered clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
2329,Doha,QA,86.0,clear sky,25.2867,51.5333,Movenpick Hotel Doha
2331,Vanimo,PG,76.48,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
2332,Batticaloa,LK,81.45,few clouds,7.7102,81.6924,Grand Star Guest House
2333,Kabo,CF,76.8,overcast clouds,7.6994,18.629,Quinta Samay
2334,Pimentel,PE,75.2,clear sky,-6.8367,-79.9342,Casona Del Muelle
2335,Kang,BW,67.73,clear sky,-23.6752,22.7876,Kang Ultra Stop
2341,Russell,US,77.0,clear sky,32.3502,-85.1999,Macs
2343,Acari,PE,79.39,few clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
2345,Jawa,JO,75.2,clear sky,31.8525,35.9393,دار الحاج عبدالله ابو صعيليك واولاده
2347,Calvinia,ZA,71.19,broken clouds,-31.4707,19.776,Die Lemoenhuis
2349,Westport,US,70.0,clear sky,41.1415,-73.3579,The Westport Inn
2350,Puerto Escondido,MX,87.8,scattered clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
2352,Abu Dhabi,AE,82.4,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
2353,Kibuye,RW,67.3,light rain,-2.0597,29.3482,Inn on the lake
2356,Sabang,ID,83.14,overcast clouds,5.8933,95.3214,Hotel Citra
2361,Santiago Del Estero,AR,75.88,broken clouds,-27.7951,-64.2615,Apartamentos Castelli 90
2362,Lorengau,PG,80.58,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
2363,Havelock,US,64.99,broken clouds,34.8791,-76.9013,Sherwood Motel
2364,Papara,BR,87.01,broken clouds,-3.9839,-38.7273,Romin
2366,Yeppoon,AU,68.0,overcast clouds,-23.1333,150.7333,Villa Mar Colina
2369,Virginia Beach,US,68.0,overcast clouds,36.8529,-75.978,Hilton Virginia Beach Oceanfront
2371,Eydhafushi,MV,83.79,scattered clouds,5.1033,73.0708,Soneva Fushi
2372,Lima,PE,69.8,scattered clouds,-12.0432,-77.0282,Gran Hotel Bolivar Lima
2373,Twentynine Palms,US,75.99,clear sky,34.1356,-116.0542,Holiday Inn Express & Suites Twentynine Palms- Joshua Tree
2376,Behshahr,IR,61.21,overcast clouds,36.6923,53.5526,Abbas Abad Hotel & Restaurant
2377,Saint-Leu,RE,78.8,light rain,-21.15,55.2833,La Caz Oceane
2378,Belmonte,BR,82.4,scattered clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
2379,Dejen,ET,63.72,broken clouds,10.1667,38.1333,MAFLAB International Hotel
2380,Neuquen,AR,64.4,clear sky,-38.9516,-68.0591,Hotel del Comahue
2382,San Quintin,MX,63.27,broken clouds,30.4833,-115.95,Don Eddie's Sport Fishing Center
2383,Rehoboth,,70.74,scattered clouds,-23.3167,17.0833,Noble Luminous Accommodation
2384,Kabalo,CD,72.23,moderate rain,-6.05,26.9167,Quinta Samay
2386,Darnah,LY,65.5,broken clouds,32.767,22.6367,فندق الفردوس
2389,Sokoto,NG,89.85,overcast clouds,13.0609,5.239,Shukura Coral Hotel
2392,Salinas,US,60.8,broken clouds,36.6777,-121.6555,Laurel Inn & Conference Center
2393,Accra,GH,86.0,few clouds,5.556,-0.1969,Accra City Hotel
2395,Alexandria,EG,71.6,clear sky,31.2156,29.9553,Royal Crown Hotel
2396,Vao,NC,76.03,light rain,-22.6667,167.4833,Hotel Kou-Bugny
2398,Esmeraldas,BR,84.2,scattered clouds,-19.7625,-44.3139,Forasteiro Pousada - Hotel
2399,Rawson,AR,60.01,clear sky,-43.3002,-65.1023,Hosteria Sampedro
2400,Crixas,BR,87.84,few clouds,-14.5489,-49.9692,RISO HOTEL
2401,Carutapera,BR,82.71,overcast clouds,-1.195,-46.02,Lidera
2403,Marzuq,YE,72.64,few clouds,14.4,46.4667,Quinta Samay
2404,Erie,US,63.0,broken clouds,42.7667,-78.6664,Hampton Inn East Aurora
2405,Praia,CV,75.2,broken clouds,14.9215,-23.5087,LT Aparthotel
2406,Ponta Do Sol,PT,66.2,few clouds,32.6667,-17.1,Hotel do Campo
2408,Mahon,ES,60.8,clear sky,39.8885,4.2658,ARTIEM Capri
2413,Camana,PE,71.02,overcast clouds,-16.6228,-72.7111,Hostal Morales
2414,Richards Bay,ZA,69.17,light rain,-28.783,32.0377,BON Hotel Waterfront Richards Bay
2415,San Juan,AR,73.11,clear sky,-31.5375,-68.5364,Hotel Provincial
2416,Buncrana,IE,64.4,clear sky,55.1333,-7.45,Inishowen Gateway Hotel
2417,Ko Samui,TH,84.0,overcast clouds,9.5357,99.9357,"The Passage Samui Villas & Resort, Thailand"
2418,Querecotillo,PE,88.75,scattered clouds,-4.8378,-80.6456,La casa de Roberto
2419,Matay,EG,80.02,clear sky,28.419,30.7792,Nag Aespen
2420,Pala,TD,81.45,light rain,9.3642,14.9046,Nectar Hôtel de Pala
2421,Maragogi,BR,82.26,few clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
2422,Nouadhibou,MR,69.8,clear sky,20.931,-17.0347,El Medina
2423,Soyo,AO,79.68,overcast clouds,-6.1349,12.3689,Hotel Mpampa
2425,Pozo Colorado,PY,81.09,scattered clouds,-23.4923,-58.7972,Hospedaje la Amistad
2426,Coquimbo,CL,64.4,clear sky,-29.9533,-71.3436,Punto de encuentro
2427,Tucumcari,US,66.2,clear sky,35.1717,-103.725,Holiday Inn Express & Suites Tucumcari
2430,Luderitz,,62.01,clear sky,-26.6481,15.1594,LÜDERITZ NEST HOTEL
2432,Cabedelo,BR,82.4,broken clouds,-6.9811,-34.8339,Hotel Pigalle
2433,De Aar,ZA,68.09,clear sky,-30.6497,24.0123,Stoneburgh B&B
2434,Delijan,IR,67.53,broken clouds,33.9905,50.6838,ایزوگام آسیاگستردلیجان
2435,Kahului,US,71.6,light rain,20.8947,-156.47,Maui Seaside Hotel
2436,Jeremie,HT,81.03,few clouds,18.65,-74.1167,Auberge’Inn
2437,Lahij,YE,79.47,broken clouds,13.1667,44.5833,Quinta Samay
2438,Pemangkat,ID,79.18,broken clouds,1.1667,108.9667,Ramah Kost KITA
2445,Middlebury,US,68.0,scattered clouds,44.0153,-73.1673,Courtyard by Marriott Middlebury
2448,San Carlos De Bariloche,AR,64.99,clear sky,-41.1456,-71.3082,Hotel Patagonia
2449,Farafangana,MG,72.03,moderate rain,-22.8167,47.8333,Miarina
2450,Tiznit,MA,63.16,scattered clouds,29.5833,-9.5,Quinta Samay
2451,Tocopilla,CL,69.46,few clouds,-22.092,-70.1979,Hotel Galvarino
2453,Sao Caetano De Odivelas,BR,80.42,light rain,-0.75,-48.02,Hotel do Luttis
2454,Salalah,OM,82.29,scattered clouds,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
2455,Port Shepstone,ZA,69.31,light rain,-30.7414,30.455,My Den Beachfront Bed and Breakfast | Self-Catering
2457,Menongue,AO,68.99,broken clouds,-14.6585,17.691,Ritz Lauca
2458,Mitsamiouli,KM,80.47,light rain,-11.3847,43.2844,Foyer ADM
2460,Moron,AR,73.99,scattered clouds,-34.6534,-58.6198,Hotel Morón
2463,Erzin,TR,71.6,clear sky,36.9559,36.2,Artemis Otel
2464,Santa Lucia,ES,71.6,broken clouds,27.9117,-15.5407,Las Tirajanas
2468,Walvis Bay,,60.8,few clouds,-22.9575,14.5053,Oyster Box Guesthouse
2469,Gazli,UZ,76.28,broken clouds,40.1333,63.45,Quinta Samay
2470,Aloleng,PH,77.34,clear sky,16.1307,119.7824,Agno Umbrella Rocks
2472,Saint George,US,78.01,clear sky,37.1041,-113.5841,Best Western Plus Abbey Inn
2474,Lufilufi,WS,75.2,broken clouds,-13.8745,-171.5986,Leuaina Beach Resort and Spa
2476,Pottstown,US,68.0,clear sky,40.2454,-75.6496,The Hotel at Pottstown (formerly the Comfort Inn & Suites)
2478,Madang,PG,75.74,broken clouds,-5.2246,145.7966,Comfort Inn Hotel
2479,Porto Novo,BJ,86.0,scattered clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
2480,Micheweni,TZ,80.37,light rain,-4.9667,39.8333,Quinta Samay
2481,Brenham,US,78.01,clear sky,30.1669,-96.3977,Hampton Inn & Suites Brenham
2482,Rio Grande,BR,77.0,few clouds,-32.035,-52.0986,Hotel Atlântico Rio Grande
2483,Moranbah,AU,65.17,overcast clouds,-22.0016,148.0466,Direct Hotels - Monterey Moranbah
2484,Santa Comba,ES,66.99,overcast clouds,43.0331,-8.8093,Hotel Xallas
2487,Marawi,PH,77.0,broken clouds,7.9986,124.2928,Derogongan Residence
2489,San Jose,US,63.0,broken clouds,37.3394,-121.895,The Westin San Jose
2491,Salinopolis,BR,82.15,overcast clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
2493,Wharton,US,84.0,clear sky,29.3116,-96.1027,"Countryside Inn Wharton, TX"
2496,Denpasar,ID,80.6,few clouds,-8.65,115.2167,ASTON Denpasar Hotel & Convention Center
2497,Henties Bay,,65.34,clear sky,-22.116,14.2845,Fishermans Guest House
2501,Keti Bandar,PK,82.76,clear sky,24.1447,67.4497,Haji laloo memon house
2502,Oranjemund,,60.06,clear sky,-28.55,16.4333,The Fisherman's Cove
2503,Pacific Grove,US,60.8,scattered clouds,36.6177,-121.9166,Lovers Point Inn
2504,Baculin,PH,78.6,overcast clouds,7.4525,126.5842,Shovy's Cove
2507,Nador,MA,62.6,overcast clouds,35.174,-2.9287,Hôtel La Giralda
2510,Copiapo,CL,64.4,scattered clouds,-27.3667,-70.3333,San Francisco de La Selva
2512,Camargo,MX,74.44,clear sky,27.6667,-105.1667,Hotel Santa Fe
2514,Golaghat,IN,76.28,scattered clouds,26.5167,93.9667,Ideal Hostel
2516,Cap Malheureux,MU,79.0,overcast clouds,-19.9842,57.6142,Pereybere Hotel & Spa
2520,Hualmay,PE,72.45,few clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
2522,Necochea,AR,64.0,clear sky,-38.5473,-58.7368,dyd -mar Hotel
2524,Cayenne,GF,78.8,scattered clouds,4.9333,-52.3333,Hôtel Le Dronmi
2526,Mayumba,GA,79.68,overcast clouds,-3.432,10.6554,LIKWALE LODGE
2527,Piacabucu,BR,83.53,scattered clouds,-10.4056,-36.4344,Piaçabuçu News
2529,Ambikapur,IN,78.48,overcast clouds,23.1167,83.2,STARiHOTEL Ambikapur
2530,Pasighat,IN,72.3,broken clouds,28.0667,95.3333,Siang Guest House
2531,Impfondo,CG,78.98,overcast clouds,1.6381,18.0667,Préfecture de la Likouala
2533,Ifanadiana,MG,66.22,broken clouds,-21.3,47.6333,Quinta Samay
2534,Olinda,BR,82.4,scattered clouds,-8.0089,-34.8553,Hotel Albergue de Olinda
2536,Savannakhet,LA,85.15,broken clouds,16.566,104.751,โรงแรม ริเวอร์ ฟร้อนท์
2537,Odweyne,SO,80.04,overcast clouds,9.4092,45.064,Eng Hiirey House
2538,Mayo,US,64.99,clear sky,38.8876,-76.5119,Resorts Resource Group International
2539,Bengkulu,ID,75.72,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
2540,Tateyama,JP,60.01,scattered clouds,34.9833,139.8667,Tateyama Seaside Hotel
2541,Fukue,JP,61.75,few clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
2542,Davila,PH,71.6,few clouds,18.4726,120.5763,Blue Ridge Beach Resort
2544,Vieux Fort,LC,86.0,scattered clouds,13.7167,-60.95,QR Quality Rooms Cedar Palm Villa
2546,Babol,IR,60.46,overcast clouds,36.5513,52.679,Reza Hotel
2547,Mosetse,BW,69.24,clear sky,-20.75,26.65,Quinta Samay
2549,Kismayo,SO,82.45,overcast clouds,-0.3582,42.5454,Agan-Hotel
2550,Bull Savanna,JM,83.34,clear sky,17.8868,-77.5902,Big Red's
2552,Mackay,AU,68.0,broken clouds,-21.15,149.2,International Lodge Motel
2555,Kutum,SD,85.05,broken clouds,14.2,24.6667,Dibbo areaمنطقة دبو
2557,Freetown,SL,81.14,few clouds,8.484,-13.2299,The Country Lodge Hotel
2558,Alice Town,BS,78.55,overcast clouds,25.7167,-79.3,Bimini Big Game Club Resort & Marina
2559,Eyl,SO,83.57,scattered clouds,7.9803,49.8164,Amiin Hotel
2562,Plettenberg Bay,ZA,61.57,overcast clouds,-34.0527,23.3716,Thanda Vista B&B
2563,Houma,US,82.99,overcast clouds,29.5958,-90.7195,Courtyard by Marriott Houma
2566,Sabha,LY,83.21,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
2571,Royan,FR,77.0,clear sky,45.6285,-1.0281,Hôtel Cordouan Thalassothérapie et Spa - Royan
2572,Oranjestad,AW,87.8,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
2573,Neiafu,TO,71.6,broken clouds,-18.65,-173.9833,Mystic Sands
2575,Loreto,MX,76.28,scattered clouds,22.2667,-101.9667,José de Jesús Velásquez mora
2576,Inhambane,MZ,71.89,clear sky,-23.865,35.3833,Oceano
2577,Bouca,CF,73.87,light rain,6.5105,18.2733,Quinta Samay
2580,Sinnamary,GF,78.42,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
2581,Jizan,SA,87.8,sand,17.3333,42.6667,شهدان. ابوالحجر
2582,Saint-Pierre,RE,78.8,light rain,-21.3393,55.4781,Lindsey Hôtel
2583,Lasa,IT,68.0,clear sky,46.6166,10.7002,Pension Feldgärtenhof
2584,Tautira,PF,80.6,light rain,-17.7333,-149.15,Pension Oaoa
2585,Tall Kayf,TR,75.2,clear sky,37.0833,41.0667,Quinta Samay
2586,Brebes,ID,77.58,clear sky,-6.8706,109.0369,HOTEL GRAND DIAN BREBES
2587,Bam,IR,80.49,clear sky,29.106,58.357,Bam Tourist Hotel
2588,Praya,CV,75.2,broken clouds,14.9215,-23.5087,LT Aparthotel
2591,Mecca,SA,88.25,scattered clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
2593,Namatanai,PG,78.57,broken clouds,-3.6667,152.4333,Namatanai Hotel
2594,Almenara,BR,84.04,scattered clouds,-16.1836,-40.6944,Pousada Estância
2595,Camacha,PT,64.4,few clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
2596,Ojinaga,MX,78.8,clear sky,29.5667,-104.4167,Suites Las Palmas
2600,Catalina,US,82.0,clear sky,32.5056,-110.9211,Miraval Arizona Resort & Spa
2601,Vila,PT,66.0,overcast clouds,42.0304,-8.1588,Hotel Castrum Villae by Walk Hotels
2604,Coria,ES,63.84,overcast clouds,39.9879,-6.5377,Hotel San Cristóbal
2605,Rovinj,HR,60.8,clear sky,45.08,13.64,Hotel Monte Mulini
2606,Port Blair,IN,81.93,scattered clouds,11.6667,92.75,Welcomhotel Bay Island Port Blair
2607,Lucea,JM,84.2,few clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
2608,Arona,ES,77.0,few clouds,28.0996,-16.681,Paradise Court
2609,Champasak,LA,75.9,overcast clouds,14.75,106.0,Kiat Ngong Wetland BUNGALOW
2610,Salem,IN,79.34,overcast clouds,11.65,78.1667,YMCA PROGRAM CENTRE
2612,Utete,TZ,74.03,light rain,-7.986,38.758,River View Lodge
2614,Siyabuswa,ZA,66.88,scattered clouds,-25.1132,29.0445,Uluju properties
2615,Amarpur,IN,84.63,broken clouds,25.0333,86.9,Amit kirana store
2617,Bathsheba,BB,84.2,scattered clouds,13.2167,-59.5167,Atlantis Hotel
2618,Noumea,NC,78.01,broken clouds,-22.2763,166.4572,Hôtel Le Lagon
2619,Ajuchitlan,MX,78.8,broken clouds,20.7167,-100.0167,Cuartos En Renta
2620,Maningrida,AU,68.79,broken clouds,-12.0667,134.2667,Dhukurrdji Lodge
2623,Santander,ES,64.4,clear sky,43.4647,-3.8044,Abba Santander Hotel
2627,Qalyub,EG,77.0,clear sky,30.1792,31.2056,كمال فهمى محمد فهمى
2628,Fort Portal,UG,60.39,light rain,0.6617,30.2748,Elegance hotel
2630,Mmathubudukwane,BW,66.2,clear sky,-24.6,26.4333,Gill Sleepover Guesthouse
2634,Grand Gaube,MU,79.0,light rain,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
2635,Sharjah,AE,86.0,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
2637,Vicuna,CL,73.0,clear sky,-30.0319,-70.7081,Los Mosaicos
2639,Lodja,CD,70.57,broken clouds,-3.4833,23.4333,Quinta Samay
2641,Rio Branco,BR,87.8,scattered clouds,-9.9747,-67.81,João Paulo Hotel
2643,San Cristobal,VE,89.6,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
2644,Biograd Na Moru,HR,61.0,clear sky,43.9433,15.4519,Hotel Palma
2646,Namibe,AO,79.57,scattered clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
2647,Ende,ID,75.96,clear sky,-8.8432,121.6623,Dwi Putra Hotel - Ende
2648,Dalbandin,PK,81.86,clear sky,28.8947,64.4101,Sanjrani House
2649,Nizwa,OM,87.12,broken clouds,22.9333,57.5333,Orient Apartments
2650,Maceio,BR,86.0,few clouds,-9.6658,-35.7353,Poutur Pousada
2652,Mount Isa,AU,69.8,light rain,-20.7333,139.5,ibis Styles Mt Isa Verona
2653,Simoes,BR,87.89,broken clouds,-7.5989,-40.8178,Hotel Ponto Certo
2654,Pundaguitan,PH,83.17,scattered clouds,6.3711,126.1689,Leonardo Family Beach House 1
2655,Chicama,PE,66.2,fog,-7.8447,-79.1469,Balihai Bungalows
2656,Sakakah,SA,86.0,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
2657,Saint-Georges,GD,86.0,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
2658,Bubaque,GW,78.35,clear sky,11.2833,-15.8333,"Casa Dora, Bubaque"
2661,Taranagar,IN,80.71,clear sky,28.6709,75.0351,Jyani Plaza
2665,Tsiroanomandidy,MG,69.39,scattered clouds,-18.7667,46.0333,Quinta Samay
2666,Bontang,ID,77.09,broken clouds,0.1333,117.5,KOPKAR Hotel Bintang Sintuk
2667,Karratha,AU,79.38,clear sky,-20.7377,116.8463,ibis Styles Karratha
2669,Kulhudhuffushi,MV,83.75,broken clouds,6.6221,73.07,Haajy Guest House 1
2671,Amnat Charoen,TH,87.01,scattered clouds,15.9167,104.75,หอพักนักศึกษา
2673,Aden,YE,82.69,clear sky,12.7794,45.0367,Sama Emirate Hotel
2675,Makakilo City,US,78.8,clear sky,21.3469,-158.0858,Marriott's Ko Olina Beach Club
2677,Sungaipenuh,ID,63.95,broken clouds,-2.0833,101.3833,Hotel Jaya Wisata 2
2678,Kauswagan,PH,77.0,broken clouds,8.1917,124.0847,lola patring
2680,Malya,TZ,68.23,scattered clouds,-2.9833,33.5167,Quinta Samay
2682,Wanning,CN,78.53,scattered clouds,18.8003,110.3967,Paradise Hotel
2683,Marataizes,BR,77.04,clear sky,-21.0433,-40.8244,Ed. Barra Shopping
2684,Tabou,CI,83.14,overcast clouds,4.423,-7.3528,hotêl doufoulougou
2685,Kawalu,ID,70.74,overcast clouds,-7.3817,108.2082,KOSAN UNGU UNSIK
2686,Vallenar,CL,76.08,clear sky,-28.5708,-70.7581,Humacao Bed & Breakfast
2688,Cowansville,CA,64.4,broken clouds,45.2001,-72.7491,L'Auberge des Carrefours
2689,Gushikawa,JP,66.2,moderate rain,26.3544,127.8686,Kirari Guest House
2690,Kieta,PG,78.87,broken clouds,-6.2167,155.6333,Uruna Bay Retreat
2691,Muisne,EC,86.0,few clouds,0.6,-80.0333,Quinta Samay
2692,La Palma,US,64.99,broken clouds,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
2694,Hambantota,LK,80.44,broken clouds,6.1241,81.1185,Bungalow 63
2695,Axim,GH,82.87,light rain,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
2699,Hithadhoo,MV,83.5,scattered clouds,-0.6,73.0833,Scoop Guest House
2702,Atuona,PF,80.65,scattered clouds,-9.8,-139.0333,Villa Enata
2703,Poum,NC,78.28,overcast clouds,-20.2333,164.0167,Gîte kajeon
2704,Ampanihy,MG,71.53,scattered clouds,-24.7,44.75,Angora Hotel
2705,Hilo,US,69.8,moderate rain,19.7297,-155.09,Hilo Hawaiian Hotel
2708,Isangel,VU,77.25,overcast clouds,-19.55,169.2667,Tanna Lodge
2709,Puerto Ayora,EC,80.6,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
2710,Biak,ID,77.29,broken clouds,-0.9131,122.8766,Penginapan Kim
2715,Chuy,UY,71.82,light rain,-33.6971,-53.4616,Nuevo Hotel Plaza
2716,Takhli,TH,84.99,overcast clouds,15.2634,100.3438,โรงเเรมกอล์ฟ 19
2718,Rikitea,PF,78.58,overcast clouds,-23.1203,-134.9692,Pension Maro'i
2721,Antofagasta,CL,68.0,few clouds,-23.65,-70.4,Holiday Inn Express Antofagasta
2722,Lusambo,CD,71.67,overcast clouds,-4.9667,23.45,Quinta Samay
2723,Buchanan,LR,87.8,scattered clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
2724,Abu Samrah,SY,74.57,broken clouds,35.3029,37.1841,Quinta Samay
2727,Bambous Virieux,MU,79.0,light rain,-20.3428,57.7575,Casa Tia Villa
2728,Guaira,BR,87.96,clear sky,-20.3183,-48.3106,Hotel do Lago
2729,Faanui,PF,80.01,light rain,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
2731,Viedma,AR,61.74,broken clouds,-40.8135,-62.9967,Hotel Cristal
2733,Cape Town,ZA,63.0,clear sky,-33.9258,18.4232,Southern Sun Waterfront Cape Town
2742,Pangai,TO,79.95,light rain,-19.8,-174.35,Ha'apai Beach Resort
2743,Gamba,GA,76.57,overcast clouds,-2.65,10.0,Quinta Samay
2744,Kloulklubed,PW,82.4,broken clouds,7.0419,134.2556,Storyboard Beach Resort
2745,Ixtapa,MX,82.4,broken clouds,20.7,-105.2,Hotel Plaza Providencia
2746,Albany,US,70.0,broken clouds,42.6001,-73.9662,Quinta Samay
2747,Kavieng,PG,80.82,moderate rain,-2.5744,150.7967,Nusa Island Retreat
2750,Shahrud,IR,69.08,overcast clouds,36.4182,54.9763,Royal Hotel
2751,Jamestown,US,60.01,clear sky,42.097,-79.2353,Hampton Inn & Suites Jamestown
2752,Bhag,PK,88.75,clear sky,29.0415,67.8239,Bukhari hotl
2756,Samarai,PG,81.93,overcast clouds,-10.6167,150.6667,Nuli Sapi
2760,Beira,MZ,73.4,clear sky,-19.8436,34.8389,Beira Terrace Hotel
2761,Touros,BR,84.2,scattered clouds,-5.1989,-35.4608,INN NEW HORIZON
2764,Constitucion,CL,65.5,clear sky,-35.3333,-72.4167,Hotel Boutique Las Azucenas
2766,Ndele,CF,76.17,light rain,8.4109,20.6473,Quinta Samay
2767,Avarua,CK,78.8,few clouds,-21.2078,-159.775,Paradise Inn
2768,Vila Velha,BR,81.0,few clouds,-20.3297,-40.2925,Quality Suites Vila Velha
2769,Kupang,ID,76.01,clear sky,-10.1667,123.5833,Hotel On The Rock by Prasanthi
2770,Cidreira,BR,74.5,scattered clouds,-30.1811,-50.2056,Hotel Castelo
2772,Shelburne,CA,63.0,broken clouds,44.0787,-80.2041,The Retreat at the Farm
2773,Cairns,AU,73.99,moderate rain,-16.9167,145.7667,Mantra Trilogy Cairns
2776,Vaini,TO,69.8,mist,-21.2,-175.2,Keleti Beach Resort
2777,Souillac,MU,78.8,light rain,-20.5167,57.5167,Shanti Maurice Resort & Spa
2778,Hermanus,ZA,62.01,overcast clouds,-34.4187,19.2345,Misty Waves Boutique Hotel
2781,Dingle,PH,76.37,light rain,10.9995,122.6711,SEGAYA PROPERTY
2782,Kapaa,US,75.2,scattered clouds,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
2783,Saint-Philippe,RE,78.8,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
2784,Kilindoni,TZ,78.85,light rain,-7.9139,39.6668,Bustani B&B
2785,Mahebourg,MU,78.8,light rain,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
2787,Aljezur,PT,63.43,overcast clouds,37.3191,-8.8033,Amazigh Hostel
2788,High Rock,BS,80.6,broken clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
2790,Wuning,CN,63.41,light rain,29.2589,120.2311,Fu Du Hotel
2792,Castro,BR,73.76,clear sky,-24.7911,-50.0119,CHACARA BAILLY
2800,Jalu,LY,72.86,scattered clouds,29.0331,21.5482,صاحبة الفخامة
2801,Nargana,PA,82.24,scattered clouds,9.4428,-78.5906,Dubbir
2805,Hobyo,SO,84.33,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
2807,Mar Del Plata,AR,66.2,scattered clouds,-38.0023,-57.5575,Gran Hotel Mar del Plata
2808,Pisco,PE,70.0,clear sky,-13.7,-76.2167,Hotel San Isidro Oficial
2809,West Wendover,US,64.4,clear sky,40.7391,-114.0733,"Motel 6 Wendover, UT"
2811,Geraldton,AU,60.8,scattered clouds,-28.7667,114.6,Broadwater Mariner Resort
2812,Kruisfontein,ZA,60.01,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
2816,East London,ZA,64.4,clear sky,-33.0153,27.9116,Tu Casa
2817,Lagos,NG,84.2,scattered clouds,6.5833,3.75,Quinta Samay
2818,Ambilobe,MG,74.59,scattered clouds,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
2823,Carnarvon,AU,62.6,clear sky,-24.8667,113.6333,Hospitality Carnarvon
2825,Sesheke,ZM,72.37,broken clouds,-17.4759,24.2968,Protea Hotel by Marriott Zambezi River Lodge
2827,Trelew,AR,62.02,few clouds,-43.249,-65.3051,Hotel Touring Club
2828,Sao Filipe,CV,71.96,broken clouds,14.8961,-24.4956,Tortuga B&B
2829,Meulaboh,ID,76.12,overcast clouds,4.1363,96.1285,Kost Pria
2830,Cabo San Lucas,MX,82.0,clear sky,22.8909,-109.9124,Hotel Tesoro Los Cabos
2831,Montigny-Le-Bretonneux,FR,64.0,clear sky,48.7664,2.0341,Hôtel Restaurant Campanile Voisins le Bretonneux
2833,Glenwood Springs,US,61.0,scattered clouds,39.5505,-107.3248,Glenwood Springs Cedar Lodge
2834,Tanete,ID,73.9,overcast clouds,-3.9443,119.7848,Wisma Tri Multi
2836,Arraial Do Cabo,BR,78.8,few clouds,-22.9661,-42.0278,Pousada Porto Praia
2840,Asosa,ET,65.73,overcast clouds,10.0667,34.5333,Blendana Hotel Assosa
2841,San Policarpo,PH,77.32,overcast clouds,12.1791,125.5072,JM Lodge
2843,Acapulco,MX,89.6,overcast clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
2848,Pandan,PH,77.43,scattered clouds,14.0453,124.1694,Bonifacio Lodge
2849,Bantogon,PH,78.35,scattered clouds,6.5333,124.0333,Kalamansig Greenhome
2851,Rio Gallegos,AR,60.8,clear sky,-51.6226,-69.2181,Hotel Santa Cruz
2853,Tezu,IN,74.77,broken clouds,27.9167,96.1667,Circuit House
2855,Bethel,US,70.0,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
2856,Puro,PH,80.65,broken clouds,12.4841,123.3827,Quinta Samay
2861,Atlantic City,US,64.4,clear sky,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
2863,Padang,ID,77.18,light rain,-0.9492,100.3543,Mercure Padang
2864,Comodoro Rivadavia,AR,62.6,clear sky,-45.8667,-67.5,Austral Hotel
